Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2020-04-17,266.5119323730469,267.12556169580233,262.56964913917665,265.3404014622022,146684800
2020-04-20,261.81646728515625,266.6513294734101,261.5933294032565,262.7648316578338,100109300
2020-04-21,253.86688232421875,258.51577762123253,252.91848952388068,257.29776932338336,126385700
2020-04-22,259.5013427734375,261.26791732240457,257.46512435067166,258.80400847453427,92951600
2020-04-23,259.4827575683594,264.0014990769844,259.1759429279271,260.79374959942317,104709700
2020-04-24,263.099609375,263.7783583749429,258.9434954053234,261.01691314174025,85063200
2020-04-27,266.89312744140625,268.02745928297605,264.63377063081924,265.0986602646657,77896600
2020-04-28,265.66583251953125,270.9376649217295,265.35898948048066,270.5843442705127,105270000
2020-04-29,272.62060546875,274.1733495261763,270.01723454119,271.05858291221404,118745600
2020-04-30,270.082275390625,272.7228449445646,268.3249790622534,271.2258856602544,122901700
2020-05-01,262.93231201171875,270.2496710030437,261.7514740699194,265.2753457738314,125180000
2020-05-04,263.657470703125,263.96428532654204,259.5292491586003,261.0261799153736,80873200
2020-05-05,266.093505859375,268.9386278809035,263.7876432775508,266.511917840321,79569900
2020-05-06,264.2897033691406,268.204065349261,263.85270606675624,267.8135740256188,73632600
2020-05-07,267.4788818359375,269.4314238921035,266.9675146097415,267.5439731918854,75250400
2020-05-08,271.9046630859375,272.37885961286645,269.50581658165163,270.64945534528675,76452400
2020-05-11,271.9604187011719,273.355087515024,269.5244017129143,269.9520922042716,79514200
2020-05-12,266.539794921875,273.5782013512031,266.400305353087,273.1598177686605,95870800
2020-05-13,261.8257751464844,267.02323641250507,259.37114493787874,265.972581590243,144721100
2020-05-14,264.9591979980469,265.0893523402095,253.8204322004255,259.3619370436062,121977900
2020-05-15,266.1772155761719,266.2236931911012,261.58410358651196,262.541775125876,111146300
2020-05-18,274.284912109375,275.9120259947696,272.1464309241307,272.4718310015181,119703800
2020-05-19,271.4676208496094,275.4098753844556,271.44903548137995,273.680499777055,95189300
2020-05-20,276.0793762207031,276.9533710816828,274.81488992160894,275.04733475964366,85861700
2020-05-21,274.1733093261719,276.7674013742696,273.0668697505342,275.94919109568605,78293900
2020-05-22,274.6939697265625,274.8706300449226,272.629858763005,273.8850663607078,63958200
2020-05-26,278.0783386230469,280.96996656476796,274.71254260457005,280.7282149033498,88951400
2020-05-27,282.21588134765625,282.2530804607982,276.0235484288679,280.9048892618461,104817400
2020-05-28,281.6951904296875,285.29343120305026,281.01644143480047,283.2572125929971,90405200
2020-05-29,282.9503479003906,283.5453916967864,278.440914142239,281.2209442312034,119090800
2020-06-01,284.093994140625,284.7076517547864,281.77885324939365,282.2995272781476,55758300
2020-06-02,286.4462585449219,286.49276451265547,283.67553570340374,285.02369802489574,74267200
2020-06-03,290.25848388671875,291.2254622663735,288.17578741479593,288.45470984421013,92567600
2020-06-04,289.4960632324219,291.0209148726546,287.37616760731163,289.26361841223604,75794400
2020-06-05,296.9156799316406,298.71014693910666,294.8887681291782,294.95385948168325,150524700
2020-06-08,300.5046691894531,300.6999148898166,297.1853504102166,297.7339167705026,73641200
2020-06-09,298.26385498046875,300.5789959336958,296.93424926021106,297.8082439121536,77479200
2020-06-10,296.5996398925781,299.75160579839985,295.87441306795085,298.84971861107726,95000800
2020-06-11,279.5008850097656,290.23054389835437,278.9430402427075,289.5889940416309,209243600
2020-06-12,282.8480529785156,287.3760720298385,277.6320065681473,286.59506109872143,194678900
2020-06-15,285.4887390136719,286.63237783282256,275.90271615337605,277.09283259033515,135782700
2020-06-16,290.9836730957031,293.47550276747546,286.0651618513897,293.32673469941386,137627500
2020-06-17,289.7750244140625,292.313332156212,289.03118393807455,292.0157959658169,83398900
2020-06-18,289.8865661621094,290.37004114512797,287.775977532385,288.2408671457295,80828700
2020-06-19,288.2299499511719,293.5903602008235,286.2594673841226,293.39425527691634,135549600
2020-06-22,290.0789489746094,290.4805065865408,286.46487346827536,287.6228641629522,74649400
2020-06-23,291.4143371582031,293.7023317464779,291.0034317750071,292.75911323057716,68471200
2020-06-24,283.9808349609375,289.9762994471899,282.1224407515667,289.3505933242182,132813500
2020-06-25,287.0252380371094,287.2960685885523,281.35663461260157,283.401814243523,89468000
2020-06-26,280.2078857421875,286.1286509246389,279.6195711541666,285.91385040872973,127961000
2020-06-29,284.3262939453125,284.4663688645096,279.16198959476344,281.4779994235635,79773300
2020-06-30,287.9683532714844,289.6867004264842,283.72860084403385,283.88734290217144,113394800
2020-07-01,289.98553466796875,291.26496153342845,288.6314391818443,289.09837455626104,72396500
2020-07-02,291.58245849609375,294.8229909603525,290.91007045309425,293.4595192207186,69344200
2020-07-06,296.08380126953125,296.6721445835304,294.69234254240996,295.4487758034138,61713800
2020-07-07,293.0299987792969,296.5226666933672,292.64710830484086,294.5241978626802,82910000
2020-07-08,295.271240234375,295.3833001619314,292.02138833734847,293.80505635007563,54638600
2020-07-09,293.59027099609375,296.1304004034764,290.1349380560867,295.8875849051437,83354200
2020-07-10,296.58807373046875,296.85890428777714,292.0774895491956,293.5249781323475,57550400
2020-07-13,294.0198974609375,301.3694565521852,293.35685713172796,298.9600822787399,102997500
2020-07-14,297.8300476074219,298.6144955528962,291.36765000974606,292.5816704849982,93657000
2020-07-15,300.5663146972656,301.67762319970876,298.15691213754997,301.08928005141837,87196500
2020-07-16,299.5763854980469,300.0339730145946,297.9887939312302,298.6425148115598,54622500
2020-07-17,300.4449462890625,301.2387422518473,298.59587165216726,300.59436905260253,62774900
2020-07-20,302.873046875,303.629480098336,299.417712805838,300.174146029174,56308800
2020-07-21,303.5173645019531,305.31038051767416,302.51811588410635,304.86214076348176,57292200
2020-07-22,305.2449645996094,305.5625057184736,303.04104341813326,303.1531033426866,57792900
2020-07-23,301.6029357910156,305.59058274600727,300.2208251082735,304.8808317471,75738000
2020-07-24,299.6605224609375,300.69710556151017,298.13830821459993,299.72590026894125,73766600
2020-07-27,301.845703125,302.02314084638215,299.5577084015818,300.3608520614389,48293000
2020-07-28,299.9312744140625,302.23793625345144,299.6324289410671,301.1079321523386,57495000
2020-07-29,303.6200256347656,304.18970155937103,300.78105083714854,300.81841364354995,48454200
2020-07-30,302.5367736816406,302.95702693767106,298.5024735213327,300.6130021308088,61861700
2020-07-31,304.9275207519531,305.0302613722801,300.0807284255932,304.3485253448622,84986800
2020-08-03,307.0473327636719,307.82243284767884,306.0574321747136,306.6084124270983,53077900
2020-08-04,308.2333984375,308.2333984375,306.17887124791883,306.17887124791883,41917900
2020-08-05,310.1477966308594,310.4093077965834,309.2793036857555,309.5501341792031,42697700
2020-08-06,312.2209777832031,312.3423855338045,309.23260865062025,309.55946909466877,43679400
2020-08-07,312.4451599121094,312.73465757970314,310.3252549597276,311.24045860212163,57308300
2020-08-10,313.3790283203125,313.56578537891374,310.94161073495115,312.9027450968508,44282100
2020-08-11,310.7922058105469,315.21877299541023,310.0544683626334,314.5743998324138,69601100
2020-08-12,315.1253356933594,315.90978367238915,313.2295792858359,313.25759426724863,53774400
2020-08-13,314.5556335449219,315.88174238680034,313.621762909632,314.3501808651793,41816100
2020-08-14,314.56500244140625,315.10666340585936,313.4256790500593,314.16344488120717,47260400
2020-08-17,315.5642395019531,315.96579704761257,314.5743388780401,315.59225448189517,35481000
2020-08-18,316.24603271484375,316.6756053183714,314.3502475634696,315.965854365127,38733900
2020-08-19,314.92926025390625,317.15184881912415,314.35958424598005,316.6288834508993,68054200
2020-08-20,315.90972900390625,316.395331430851,313.0520873964323,313.18281445391193,42207800
2020-08-21,317.0304870605469,317.2546069451687,315.2280946567905,315.57365081155143,55106600
2020-08-24,320.2430114746094,320.3177086044847,317.00247841376273,319.4958976784694,48588700
2020-08-25,321.36358642578125,321.4476313703357,319.6359199002342,320.81260612294227,38463400
2020-08-26,324.5854187011719,324.85622066174415,321.41026428848875,321.96124453514665,50790200
2020-08-27,325.2952575683594,326.7614418091755,323.6143012473273,325.4633760000465,58034100
2020-08-28,327.3963623046875,327.52711787637884,325.12706344865074,326.3317645757139,48588900
2020-08-31,326.2104797363281,328.0688739236207,325.9770119841765,327.1817135651335,66099200
2020-09-01,329.2828063964844,329.3855184912039,326.14498610216896,327.0508417988004,54908700
2020-09-02,334.04559326171875,335.02614619224755,330.05794674542517,331.21596590563496,69540000
2020-09-03,322.5496520996094,332.8128831611209,319.9347967371615,332.3365999291427,148011100
2020-09-04,319.9161071777344,324.8282479048653,312.72529105890504,323.2406847419041,139156300
2020-09-08,311.17510986328125,319.9815339755741,310.8669450107516,314.44365796343124,114465300
2020-09-09,317.3199462890625,319.8133652017363,314.35021568033756,315.22805645469094,91462300
2020-09-10,311.8101501464844,319.8787794283248,310.8389164877385,319.21573910816505,90569500
2020-09-11,311.9688720703125,314.68643947384305,309.1112297489658,313.6124937712869,84680200
2020-09-14,316.0779113769531,317.8709559003101,312.11830819969606,315.1720555369324,65605700
2020-09-15,317.6748046875,319.4024426618689,316.087213117058,318.5619647420056,52920900
2020-09-16,316.4141540527344,320.37375765996126,316.133975675189,318.926269124153,82096000
2020-09-17,313.6312255859375,315.3682404233869,310.969687600826,311.5020008977444,91523300
2020-09-18,310.0203552246094,314.5583785473269,307.50757041686137,314.4458700654204,105877900
2020-09-21,306.5700378417969,306.7200587261733,301.6569754860896,305.3792846273536,99450800
2020-09-22,309.6922607421875,310.2548319002989,305.5292742311441,308.0702153827949,63612100
2020-09-23,302.5102233886719,310.5361552510861,302.0039064467572,310.25485534399576,93112200
2020-09-24,303.3165588378906,306.4106575753569,299.8473935510439,301.1788111287997,76681300
2020-09-25,308.22021484375,309.01715959766386,301.5725705110975,302.4538966408297,71069400
2020-09-28,313.339599609375,314.06154834358307,311.42686895915875,312.4301176024469,64584600
2020-09-29,311.63311767578125,313.8833736897171,310.92991088307895,313.133297889591,51304000
2020-09-30,313.99591064453125,317.1837757137039,312.1113072847554,312.30819717481097,104081100
2020-10-01,316.0118103027344,317.6057287621032,314.10846478619624,316.62125055524484,88698700
2020-10-02,313.0113830566406,315.9836161569518,310.52672494578115,311.0049146889571,89431100
2020-10-05,318.56207275390625,318.7495774032879,315.046038675466,315.09290768442173,45713100
2020-10-06,314.0333557128906,320.82166390232084,313.51768224080985,318.7026585395191,90128900
2020-10-07,319.4996643066406,320.3153795899011,316.99623559021904,317.02436271676055,56999600
2020-10-08,322.331298828125,322.3969383412527,320.53107652279425,321.4593291145011,45242500
2020-10-09,325.2096862792969,325.6784907777207,323.37198065727125,324.00016266156786,59528600
2020-10-12,330.4414978027344,331.9322925203019,327.2817603874918,327.77869196001427,80388500
2020-10-13,328.2850646972656,330.47906646364635,327.30994326324384,330.3009184531936,73255500
2020-10-14,326.2223205566406,329.972756879164,325.4816299847043,328.86638503127364,57727900
2020-10-15,325.81915283203125,326.3066992490572,321.7218057616366,322.2656064339518,60357700
2020-10-16,325.62225341796875,328.86637270354765,325.4441054102422,327.1880445003351,89501900
2020-10-19,320.6716613769531,327.5349374706405,319.7621795077128,326.8973702216107,68425600
2020-10-20,321.95623779296875,325.2378698514806,321.26241617122287,322.031233935768,60051900
2020-10-21,321.3467102050781,324.1032826739492,321.03728324294093,321.90925265704936,63575000
2020-10-22,323.10943603515625,323.70013430577444,319.3965122658435,321.56238684907237,55399300
2020-10-23,324.2064208984375,324.4033107657244,321.7217629089212,324.34705651792814,49143900
2020-10-26,318.2152099609375,321.5812236593789,314.6804048549704,320.784250092026,91473000
2020-10-27,317.1181335449219,318.89958501445426,316.90247316287486,318.56205949148404,65994100
2020-10-28,306.27935791015625,317.14624273460515,305.7824262870729,311.3799531348689,127094300
2020-10-29,309.39227294921875,312.59888017023786,304.8073505403952,306.5138060348997,90597700
2020-10-30,306.1668395996094,309.12030211816017,302.4726579865341,307.7982700432069,120287300
2020-11-02,309.5984802246094,311.62369033409163,306.8231371892153,309.5984802246094,86068300
2020-11-03,315.06475830078125,317.14625147272767,309.68289167455185,312.8707566244415,93294200
2020-11-04,322.1062316894531,326.2317059230251,318.4026643741842,319.5934176061396,126959700
2020-11-05,328.3881530761719,330.21650199405093,327.0942481328796,327.4505441159375,82039700
2020-11-06,328.31317138671875,329.57894926140807,325.9597636367029,328.0975110155016,74973000
2020-11-09,332.4386901855469,341.6460186911724,331.96988562147504,341.2615955150063,172304200
2020-11-10,331.9512023925781,333.0200621084687,328.64144272996856,331.4355001128433,85552000
2020-11-11,334.4170227050781,335.2514798562035,332.90745729953267,334.16384995628147,58649000
2020-11-12,331.1728210449219,334.4638373357934,329.3445009160892,333.3949494892173,67546200
2020-11-13,335.7578430175781,336.50791889367275,332.57933425813303,333.10439309411134,62892200
2020-11-16,339.94891357421875,340.14580345912816,337.15482835818597,338.4581186470764,74541100
2020-11-17,338.12060546875,339.33951452602435,335.9828577615732,337.511165246893,66111000
2020-11-18,334.0513916015625,338.94571257919876,334.01387922322834,338.3925266064036,70591300
2020-11-19,335.4577941894531,335.83283211963845,332.0542684612405,333.4138131484172,59940900
2020-11-20,333.16058349609375,335.4014826741194,333.08558736828326,335.19520755569675,70417300
2020-11-23,335.15765380859375,336.43281673238886,332.7292503040596,334.9888910816882,63230600
2020-11-24,340.5583801269531,341.1115660650556,336.8735832130255,337.7361675656887,62415900
2020-11-25,340.0333557128906,340.5021603126249,338.92698372477264,340.4740331811833,45330900
2020-11-27,340.9802551269531,341.45841622819285,339.95823620444213,341.13963262284835,28514100
2020-11-30,339.4707336425781,340.46459695612174,336.7610583408777,340.19268231719144,83872700
2020-12-01,343.18365478515625,344.74008924452716,342.16166435248135,342.76174788004687,74231400
2020-12-02,343.9056396484375,344.0650171671395,341.4772355847529,342.0585486314227,45927000
2020-12-03,343.8118896484375,345.21830332494636,342.6961325093224,343.80250440092175,62882000
2020-12-04,346.77471923828125,346.77471923828125,344.30880281329314,344.40256944272784,50749900
2020-12-07,346.0621643066406,346.5590960210278,344.77764432493564,345.9965247976405,48944300
2020-12-08,347.0748291015625,347.64675701027556,344.730805973597,344.7776749907309,42458900
2020-12-09,343.96185302734375,347.8997934949734,343.11801068524846,347.7404159952117,74098300
2020-12-10,343.849365234375,344.9088393885953,341.69284732633156,342.57420209172693,57735400
2020-12-11,343.4461975097656,343.8587477975953,340.5958864838353,342.1335505091979,57698600
2020-12-14,341.90850830078125,346.7278037793724,341.7303602980875,345.6402024972665,69216200
2020-12-15,346.5309143066406,346.5309143066406,343.0899052264503,344.47754826352815,63865300
2020-12-16,347.0748291015625,348.0030531038965,345.8559199068823,346.74666014093464,58420500
2020-12-17,349.0155944824219,349.2218696243866,347.8998373890977,348.73432320408733,64119500
2020-12-18,347.6219787597656,349.476943102596,345.5881070385258,349.30746097637393,136542300
2020-12-21,346.37908935546875,356.3601163970188,340.88954028715665,343.6578635865335,96386700
2020-12-22,345.7952575683594,346.82160430191885,344.65592275191625,346.70861621903515,47949000
2020-12-23,346.1059875488281,348.0362675918422,345.7764198319536,346.77451949870044,46201400
2020-12-24,347.45257568359375,347.48082271105733,345.99309803875605,346.5862856154913,26457900
2020-12-28,350.43743896484375,350.83289730413503,349.40166685034325,350.0325266367698,39000400
2020-12-29,349.76885986328125,352.1605464869745,349.17564364985685,351.98163909767106,53680500
2020-12-30,350.2679138183594,351.31311114354594,349.8724554951741,350.59748157803176,49455300
2020-12-31,352.047607421875,352.78205885136373,349.55235761242795,350.07022934693424,78520700
2021-01-04,347.25482177734375,353.52592004773123,343.516645486206,353.3940814385964,110210800
2021-01-05,349.6464538574219,350.7481452391204,346.55798811722065,346.6050856464886,66426200
2021-01-06,351.7367858886719,354.96651516984235,347.5654796747543,348.12102357077157,107997700
2021-01-07,356.9627380371094,357.716011126998,353.95901345917173,354.1379208467374,68766800
2021-01-08,358.9965515136719,359.2131024056668,355.0794688647479,358.36566313339733,71677200
2021-01-11,356.57672119140625,358.35634130321495,355.66336236862213,355.78577572665455,51034700
2021-01-12,356.6519775390625,357.67832429486367,354.3827043735566,356.76499435991997,52547700
2021-01-13,357.6124267578125,358.6199229893835,355.78570945251687,356.57665476993486,45303600
2021-01-14,356.360107421875,358.87420744144924,356.02114314176737,358.3657322857605,49989100
2021-01-15,353.76129150390625,355.53148617473596,351.87808000531857,354.72171902339625,107160000
2021-01-19,356.5389709472656,357.0851183120567,354.7499259728088,356.2470754968001,51233300
2021-01-20,361.47308349609375,362.3205230138624,358.45993328232737,358.855391647372,61836100
2021-01-21,361.8025817871094,362.47114255475856,360.8704012961552,362.0379832230494,47840100
2021-01-22,360.5220642089844,361.69907155988835,359.54278604708355,359.92884790644376,52860500
2021-01-25,361.9438171386719,362.3016031552872,356.3600736788206,361.26585990712374,70402000
2021-01-26,361.3788757324219,363.31858126190804,361.1434742969451,362.90427243662685,42665300
2021-01-27,352.5466003417969,358.11149358371074,350.2867523655921,358.017327264801,123351100
2021-01-28,355.57855224609375,359.62744511564784,353.9401675826362,354.38269465954875,94198100
2021-01-29,348.4600830078125,354.67468735068275,346.76517524037695,353.69540922297756,126765100
2021-02-01,354.2603454589844,355.30551405961796,348.7519460154218,351.89690580581953,75817600
2021-02-02,359.2696228027344,360.8421168754722,354.3450436639899,357.4805778221123,64450700
2021-02-03,359.5521545410156,361.29413089246486,358.2621592857533,360.10769847467833,52427100
2021-02-04,363.63873291015625,363.6858017042245,359.665155429966,360.59733594252646,47142600
2021-02-05,365.07000732421875,365.7856369876739,363.59170793309886,365.531413745119,48669800
2021-02-08,367.70654296875,367.7536117712993,365.67267070035217,366.53893206888125,38365200
2021-02-09,367.4616394042969,368.06428086991536,366.4447178504741,366.85899793867844,35551100
2021-02-10,367.30157470703125,369.3731189436838,364.8722444072554,369.2224585686974,59154400
2021-02-11,367.8948059082031,368.81758996668185,365.4372284841901,368.39385584883775,42913300
2021-02-12,369.7120666503906,369.95686458614784,367.0096342207289,367.08497876675017,50593300
2021-02-16,369.3919677734375,371.15279487134046,368.6669416052637,370.95503695094993,50972400
2021-02-17,369.4766540527344,369.73087723293395,366.5953143328529,367.6216897765478,52290600
2021-02-18,367.9042663574219,368.6575395995071,365.0982703699198,366.84024706971564,59712800
2021-02-19,367.2544250488281,369.4672039199637,366.80244402338707,369.1753084875503,83241000
2021-02-22,364.42962646484375,366.8683816025328,364.1565527857211,364.45787348437204,67414200
2021-02-23,364.8722839355469,366.2376239760989,357.99857240336075,362.19812664477337,107284100
2021-02-24,368.8928527832031,369.32601209247883,362.7724157657389,363.77051550359107,72433900
2021-02-25,360.00421142578125,368.99656601929246,358.5447336115245,367.6124040418376,146670500
2021-02-26,358.1492004394531,363.0643843060205,356.14360404329136,361.90622745881217,152701600
2021-03-01,366.830810546875,368.0925877286836,358.3469610050853,363.0738122353655,105348800
2021-03-02,363.9682922363281,367.292159362356,363.4598170887539,367.05675792641773,79595300
2021-03-03,359.1472473144531,364.2413087021669,359.0436557482747,363.2620594948917,119940200
2021-03-04,354.70294189453125,361.57665323526015,350.16439471520715,358.95899007219697,183433000
2021-03-05,361.22821044921875,362.29222952077686,350.87997268186695,358.24330764436576,152039600
2021-03-08,359.42974853515625,365.0417107669488,359.1472783039775,362.1980717428166,123149200
2021-03-09,364.5614929199219,367.14148335251303,362.8100913686878,363.31856649459775,113633600
2021-03-10,366.830810546875,368.54454016583884,365.5031715272002,366.93440213741064,109899400
2021-03-11,370.55010986328125,372.54630945675626,368.86462752385484,369.32603388178114,86245000
2021-03-12,371.0491943359375,371.1904294645744,368.35621543149523,369.1754079131189,64653600
2021-03-15,373.261962890625,373.52561136821595,369.1377248418227,371.3034067123533,73427200
2021-03-16,372.7911071777344,374.59897398640015,372.0095583736193,373.88337321175214,73722500
2021-03-17,374.06231689453125,374.872084062615,370.3335373606462,371.4917228010157,97959300
2021-03-18,368.6197814941406,373.55378578815345,367.93239904109885,371.4445983773736,115349100
2021-03-19,367.9377746582031,369.91217277855816,365.73663139341363,368.3156447927361,113624500
2021-03-22,370.87579345703125,372.2739448465209,368.4007106046802,368.4573896906389,73778600
2021-03-23,367.9566650390625,371.6976284521401,367.1631290926305,370.2333708419937,90686600
2021-03-24,366.0861511230469,371.0268887536122,366.03892816874804,369.3736817381601,97588600
2021-03-25,368.1455993652344,368.9485625721345,362.66638163266924,364.6313524159487,116128600
2021-03-26,374.0782470703125,374.4844567322817,368.7029602375119,369.3075466691057,114409100
2021-03-29,373.8892822265625,374.8056323738316,371.0835527100491,372.5856058490414,108107600
2021-03-30,372.8973083496094,373.57748596401916,371.2818684968633,372.604456901842,76262200
2021-03-31,374.4088439941406,375.98648842710537,373.44527091000816,373.473610446905,112734200
2021-04-01,378.4521789550781,378.5088868681517,376.1565895873112,376.3644225030954,99682900
2021-04-05,383.8840637207031,384.4319998500049,381.06890707785016,381.1444695631127,91684800
2021-04-06,383.65740966796875,384.7154576111067,382.9772318717166,383.3173351846648,62021000
2021-04-07,384.10137939453125,384.45090996872386,383.02444813430645,383.4873368590868,55836300
2021-04-08,385.92462158203125,385.9813006570309,384.4225684352593,385.3672581247743,57863100
2021-04-09,388.73040771484375,388.9004737942467,385.6790780243864,385.80189231464857,61104600
2021-04-12,388.8721008300781,389.14604009903877,387.5117452896472,388.1257878585371,56704900
2021-04-13,390.0246276855469,390.6575825539483,388.38087661395605,388.7682029021352,56551000
2021-04-14,388.69256591796875,391.0637173224638,388.1446297793396,389.9962134110063,61659900
2021-04-15,392.86810302734375,393.14207111410866,390.8086863894439,390.8559093428397,60229800
2021-04-16,394.1812438964844,394.79528645183314,392.7358697703559,394.17178777374835,82037300
2021-04-19,392.2445983886719,393.6899724622035,390.90315517252697,393.2365398616549,78498500
2021-04-20,389.3727722167969,392.1312500378734,387.8801463236465,391.0165230941458,81851800
2021-04-21,393.05706787109375,393.26490076751844,388.607558428953,388.74928495396665,66793000
2021-04-22,389.46722412109375,393.7277840235482,388.39029282165546,392.8870251563144,97582800
2021-04-23,393.69000244140625,395.11649320842173,389.95849517691323,390.03405767287825,73209200
2021-04-26,394.5118713378906,395.08814707487494,393.75613107227923,394.3512902255287,52182400
2021-04-27,394.4268493652344,395.0125812201906,393.2743267307123,394.8141756176997,51303100
2021-04-28,394.3135070800781,395.8344726121784,393.8411621916665,394.7008333481329,51238900
2021-04-29,396.82635498046875,397.44985364501866,393.40658286279586,397.07198352913315,78544300
2021-04-30,394.2190246582031,395.39045956280563,393.3121305624169,394.5307884230832,85527000
2021-05-03,395.0693054199219,396.6185817770865,394.5686209543591,396.2312554803838,68128300
2021-05-04,392.63201904296875,393.55782554113256,388.90051116526075,393.05714103785937,101591200
2021-05-05,392.7547912597656,394.5308127277545,392.1879716038646,394.2946402735995,60162200
2021-05-06,395.89117431640625,396.0234159013038,390.7992822901137,392.83035966042473,74321400
2021-05-07,398.7724609375,399.43375534125516,395.97618715149326,396.6658210965725,67733800
2021-05-10,394.8236389160156,399.358138212809,394.70082463499676,399.1314218968624,81852400
2021-05-11,391.2999572753906,392.3013261654376,387.37950033835995,390.2513654268045,116888000
2021-05-12,382.9866943359375,389.76956016414624,381.654678261655,388.48479587753445,134811000
2021-05-13,387.5873107910156,389.54282549926063,384.5076129700874,384.5548647555335,106394000
2021-05-14,393.5388488769531,394.39852002104016,390.3269094479354,390.3552489876463,82201600
2021-05-17,392.5374755859375,393.35937988752505,390.4969422609501,392.4146901350111,65129200
2021-05-18,389.1555480957031,393.047665754776,388.99493813245243,392.80203716262093,59810200
2021-05-19,388.13519287109375,388.3146862188776,382.9110600294818,384.41314200928207,106467100
2021-05-20,392.31072998046875,393.58606681707323,388.90041406674004,389.02319950849915,78022200
2021-05-21,391.98956298828125,395.0692607659023,391.52667424120676,393.81280726721025,76578700
2021-05-24,395.98565673828125,397.0720442988334,394.01122958354364,394.2568581698002,51376700
2021-05-25,395.10699462890625,397.4403792449848,394.52129165177274,397.08139256102805,57451400
2021-05-26,395.89117431640625,396.4012860676984,394.6536329444176,395.70222481838607,43088600
2021-05-27,396.0989990234375,397.4498985343833,395.8155747822811,396.9303306700642,56707700
2021-05-28,396.8074645996094,397.9505310497316,396.5712921776214,397.6860190902907,58520200
2021-06-01,396.4580078125,399.3393003651333,396.01400242334324,399.19760265149745,54216600
2021-06-02,397.0814208984375,397.93166471780813,396.09896433813253,397.1192165598777,49097100
2021-06-03,395.6076965332031,396.76021912400967,393.2554283982984,394.73859815107204,58138800
2021-06-04,399.2258605957031,399.52816820943485,395.67381820845765,397.47817893901515,55938800
2021-06-07,398.83856201171875,399.39592549649035,397.8938722755683,399.21643214025033,51555000
2021-06-08,398.923583984375,399.8021385272715,397.07200015824367,399.7076637869331,47134300
2021-06-09,398.3284606933594,399.8494263096997,398.101744359851,399.7738349787665,48436300
2021-06-10,400.1800537109375,401.1436558093702,398.233994925382,399.5660110740742,51020100
2021-06-11,400.84130859375,400.9546667518774,399.43373008092857,400.737406558681,45570800
2021-06-14,401.7387390136719,401.84264103933157,399.69820586323766,400.95463044155997,42358500
2021-06-15,401.0019226074219,401.9277001279542,400.11391192021966,401.8899332946241,51508500
2021-06-16,398.7630310058594,401.37038429751334,396.69418669402415,401.14366795202943,80386100
2021-06-17,398.6307373046875,399.62265001616277,396.12731521839567,398.34734190987837,90949700
2021-06-18,393.2530517578125,396.011067236908,393.0445389152595,395.309719004667,118676300
2021-06-21,398.8829345703125,399.07250226234163,394.21038309388007,395.0349475986659,72822000
2021-06-22,401.01531982421875,401.85885819780464,398.14354659358435,398.87335595589127,57700300
2021-06-23,400.5319519042969,401.9062159552063,400.44665515001634,401.09113879833075,49445400
2021-06-24,402.9014892578125,403.32797312094203,402.4465442131761,402.70246345501874,45110300
2021-06-25,404.33258056640625,404.787525568789,403.327935661278,403.65966458443444,58129500
2021-06-28,405.1476745605469,405.3182680848234,403.65019430751784,404.8633520200861,53159600
2021-06-29,405.36572265625,406.180799985126,404.82548084117747,405.53631620081035,35970500
2021-06-30,405.7069091796875,406.3893122809422,404.8728577310468,404.90128998843386,64827900
2021-07-01,407.9530944824219,408.11422987058717,406.4082078637385,406.47455943086305,53441000
2021-07-02,411.0714111328125,411.4315723957827,408.0385015831393,409.1284724339078,57697700
2021-07-06,410.3225402832031,411.3461592593682,407.5550378566015,411.12815936608325,68710400
2021-07-07,411.77264404296875,412.05699550322964,408.97670935614946,411.01443133019495,63549500
2021-07-08,408.41754150390625,409.1852413117512,405.19506501413065,406.3892775703172,97595200
2021-07-09,412.77728271484375,413.0805793649907,408.21846159942754,409.94342875768245,76238600
2021-07-12,414.2558288574219,414.51174806709076,412.2560261724641,412.6919970412863,52889600
2021-07-13,412.8436279296875,414.97613365904596,412.5782505958813,413.45967935559906,52911300
2021-07-14,413.45965576171875,415.05194859765265,412.1991207290611,414.5590843458804,64130400
2021-07-15,412.0474853515625,412.78675282847234,410.12349249986374,412.1043498556356,55126400
2021-07-16,408.81549072265625,413.2890142345861,408.4174392528914,413.24163679617055,75874700
2021-07-19,402.7782287597656,408.8819367135208,399.934887623195,403.93452197892947,147987000
2021-07-20,408.55023193359375,409.8392283654541,402.64554941183593,403.4511685662533,99608200
2021-07-21,411.85797119140625,412.00016139400816,408.5028493196768,409.7633845555588,64724400
2021-07-22,412.7203674316406,412.96679954506163,411.04280685108847,412.0379645147461,47878500
2021-07-23,416.96649169921875,417.30767874352284,413.98098936571364,414.6728505135396,63766600
2021-07-26,417.9901123046875,417.9995993645985,416.32203842624426,416.36941587787317,43719200
2021-07-27,416.08502197265625,416.9664506743468,413.22270707079593,416.9380184234522,67397100
2021-07-28,415.9144592285156,417.3076975702015,414.47384343652595,416.7200783514158,52472400
2021-07-29,417.639404296875,418.7293459115925,416.84327227593457,416.85275933507603,47435300
2021-07-30,415.6112060546875,417.08025415315643,414.90982886745036,415.04253201129313,68951200
2021-08-02,414.7392883300781,417.9048719032735,414.37912709243886,417.34568484840037,58783300
